sample_id	family	Surface	rela
CAR2_ita_i	Eubacteriaceae	carcass	1.4044836291856978e-4
CAR2_ita_i	Eubacteriales Family XIII. Incertae Sedis	carcass	5.2800136435552546e-6
CAR2_ita_i	Euzebyaceae	carcass	8.184021147510644e-6
CAR2_ita_i	Fastidiosibacteraceae	carcass	4.488011597021967e-6
CAR2_ita_i	Ferrimonadaceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Ferrovaceae	carcass	1.1088028651466036e-5
CAR2_ita_i	Fervidobacteriaceae	carcass	5.496494202941021e-4
CAR2_ita_i	Fibrobacteraceae	carcass	7.920020465332883e-6
CAR2_ita_i	Filifactoraceae	carcass	1.7582445433038998e-4
CAR2_ita_i	Fimbriimonadaceae	carcass	3.168008186133153e-6
CAR2_ita_i	Flammeovirgaceae	carcass	3.247208390786482e-5
CAR2_ita_i	Flavobacteriaceae	carcass	0.015081038969404697
CAR2_ita_i	Flectobacillaceae	carcass	9.240023876221695e-6
CAR2_ita_i	Flexistipitaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Fluviibacteraceae	carcass	1.3992036155421426e-5
CAR2_ita_i	Fontisphaeraceae	carcass	4.752012279199729e-6
CAR2_ita_i	Francisellaceae	carcass	2.9568076403909426e-5
CAR2_ita_i	Frankiaceae	carcass	3.933610164448665e-5
CAR2_ita_i	Fulvivirgaceae	carcass	2.296805934946536e-5
CAR2_ita_i	Fusobacteriaceae	carcass	4.1632907579433186e-4
CAR2_ita_i	Gallaecimonadaceae	carcass	1.2672032744532612e-5
CAR2_ita_i	Gallionellaceae	carcass	9.873625513448327e-5
CAR2_ita_i	Geitlerinemataceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Gemellaceae	carcass	2.956807640390943e-5
CAR2_ita_i	Geminicoccaceae	carcass	1.610404161284353e-5
CAR2_ita_i	Geminocystaceae	carcass	1.7688045705910103e-5
CAR2_ita_i	Gemmataceae	carcass	2.933047578994944e-4
CAR2_ita_i	Gemmatimonadaceae	carcass	2.1648055938576545e-5
CAR2_ita_i	Geoalkalibacteraceae	carcass	8.184021147510644e-6
CAR2_ita_i	Geobacteraceae	carcass	1.0454427014239404e-4
CAR2_ita_i	Geochordaceae	carcass	4.224010914844204e-6
CAR2_ita_i	Geodermatophilaceae	carcass	6.283216235830753e-5
CAR2_ita_i	Geopsychrobacteraceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Geovibrionaceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Gloeobacteraceae	carcass	1.056002728711051e-5
CAR2_ita_i	Gloeomargaritaceae	carcass	0
CAR2_ita_i	Glycomycetaceae	carcass	6.072015690088543e-6
CAR2_ita_i	Gomontiellaceae	carcass	1.8480047752443391e-6
CAR2_ita_i	Gordoniaceae	carcass	9.485544510647015e-4
CAR2_ita_i	Gottschalkiaceae	carcass	9.240023876221697e-6
CAR2_ita_i	Granulosicoccaceae	carcass	2.1384055256398782e-05
CAR2_ita_i	Hafniaceae	carcass	3.484809004746468e-5
CAR2_ita_i	Hahellaceae	carcass	2.2176057302932072e-5
CAR2_ita_i	Halanaerobiaceae	carcass	1.1088028651466034e-5
CAR2_ita_i	Halieaceae	carcass	1.2936033426710374e-5
CAR2_ita_i	Haliovirgaceae	carcass	3.960010232666441e-6
CAR2_ita_i	Haliscomenobacteraceae	carcass	1.5576040248488002e-5
CAR2_ita_i	Halobacteriovoraceae	carcass	1.3200034108888137e-5
CAR2_ita_i	Halobacteroidaceae	carcass	1.1352029333643798e-5
CAR2_ita_i	Halomonadaceae	carcass	2.68224693092607e-4
CAR2_ita_i	Halothecacae	carcass	6.336016372266306e-6
CAR2_ita_i	Halothermotrichaceae	carcass	1.056002728711051e-6
CAR2_ita_i	Halothiobacillaceae	carcass	1.927204979897668e-5
CAR2_ita_i	Hapalosiphonaceae	carcass	1.8480047752443393e-6
CAR2_ita_i	Helicobacteraceae	carcass	6.837617668404055e-5
CAR2_ita_i	Heliobacteriaceae	carcass	8.712022511866171e-6
CAR2_ita_i	Hippeaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Holophagaceae	carcass	4.9368127567241634e-5
CAR2_ita_i	Holosporaceae	carcass	1.2936033426710374e-5
CAR2_ita_i	Hoyosellaceae	carcass	5.808015007910781e-6
CAR2_ita_i	Hujiaoplasmataceae	carcass	4.488011597021967e-6
CAR2_ita_i	Hydrogenimonadaceae	carcass	5.016012961377492e-6
CAR2_ita_i	Hydrogenophilaceae	carcass	9.102743521489259e-4
CAR2_ita_i	Hydrogenothermaceae	carcass	9.504024558399459e-6
CAR2_ita_i	Hyellaceae	carcass	5.80801500791078e-6
CAR2_ita_i	Hymenobacteraceae	carcass	1.34640347910659e-4
CAR2_ita_i	Hyphomicrobiaceae	carcass	1.0850428037506049e-4
CAR2_ita_i	Hyphomonadaceae	carcass	3.5112090729642446e-5
CAR2_ita_i	Iamiaceae	carcass	1.0507227150674958e-4
CAR2_ita_i	Ichthyobacteriaceae	carcass	4.224010914844204e-6
CAR2_ita_i	Idiomarinaceae	carcass	4.2768110512797563e-05
CAR2_ita_i	Ignatzschineriaceae	carcass	1.4256036837599188e-5
CAR2_ita_i	Ignavibacteriaceae	carcass	1.7160044341554576e-5
CAR2_ita_i	Ilumatobacteraceae	carcass	6.864017736621831e-6
CAR2_ita_i	Immundisolibacteraceae	carcass	1.3992036155421426e-5
CAR2_ita_i	Intrasporangiaceae	carcass	6.592097033978736e-4
CAR2_ita_i	Isosphaeraceae	carcass	4.092010573755323e-5
CAR2_ita_i	Jatrophihabitantaceae	carcass	1.821604707026563e-5
CAR2_ita_i	Jiangellaceae	carcass	2.0856053892043258e-5
CAR2_ita_i	Jonesiaceae	carcass	1.2144031380177087e-5
CAR2_ita_i	Kaistiaceae	carcass	1.5576040248488002e-5
CAR2_ita_i	Kangiellaceae	carcass	2.2704058667287596e-5
CAR2_ita_i	Ketobacteraceae	carcass	6.864017736621831e-6
CAR2_ita_i	Kiloniellaceae	carcass	4.752012279199729e-6
CAR2_ita_i	Kineosporiaceae	carcass	1.531203956631024e-5
CAR2_ita_i	Kiritimatiellaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Kofleriaceae	carcass	1.8480047752443393e-5
CAR2_ita_i	Koleobacteraceae	carcass	5.280013643555255e-7
CAR2_ita_i	Kordiimonadaceae	carcass	1.1088028651466034e-5
CAR2_ita_i	Kosmotogaceae	carcass	3.4320088683109156e-6
CAR2_ita_i	Kribbellaceae	carcass	7.999220669986212e-5
CAR2_ita_i	Kribbibacteriaceae	carcass	5.280013643555255e-7
CAR2_ita_i	Ktedonosporobacteraceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Kytococcaceae	carcass	4.4616115288041904e-5
CAR2_ita_i	Labilitrichaceae	carcass	1.4784038201954713e-5
CAR2_ita_i	Lachnospiraceae	carcass	0.0010589067362150064
CAR2_ita_i	Lacipirellulaceae	carcass	5.3328137799908076e-5
CAR2_ita_i	Lactobacillaceae	carcass	0.0023118539738306684
CAR2_ita_i	Lawsonellaceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Leadbetterellaceae	carcass	5.570414393950794e-5
CAR2_ita_i	Legionellaceae	carcass	2.9172075380642785e-4
CAR2_ita_i	Lentisphaeraceae	carcass	2.112005457422102e-6
CAR2_ita_i	Leptolyngbyaceae	carcass	2.7192070264309565e-5
CAR2_ita_i	Leptospiraceae	carcass	1.8480047752443393e-5
CAR2_ita_i	Leptotrichiaceae	carcass	5.095213166030821e-5
CAR2_ita_i	Lichenihabitantaceae	carcass	8.71202251186617e-6
CAR2_ita_i	Limnochordaceae	carcass	4.488011597021967e-6
CAR2_ita_i	Listeriaceae	carcass	1.056002728711051e-4
CAR2_ita_i	Litorivicinaceae	carcass	3.960010232666441e-6
CAR2_ita_i	Lysobacteraceae	carcass	0.004339643213638064
CAR2_ita_i	Magnetococcaceae	carcass	4.488011597021967e-6
CAR2_ita_i	Magnetospirillaceae	carcass	1.3992036155421426e-5
CAR2_ita_i	Magnetovibrionaceae	carcass	3.960010232666441e-6
CAR2_ita_i	Maliibacteriaceae	carcass	1.4520037519776951e-5
CAR2_ita_i	Mangrovivirgaceae	carcass	5.016012961377492e-6
CAR2_ita_i	Maricaulaceae	carcass	1.927204979897668e-5
CAR2_ita_i	Marinifilaceae	carcass	4.3032111194975323e-5
CAR2_ita_i	Marinilabiliaceae	carcass	4.2240109148442036e-5
CAR2_ita_i	Marinobacteraceae	carcass	8.421621761470632e-5
CAR2_ita_i	Mariprofundaceae	carcass	4.224010914844204e-6
CAR2_ita_i	Marivirgaceae	carcass	1.8744048434621154e-5
CAR2_ita_i	Melioribacteraceae	carcass	3.168008186133153e-6
CAR2_ita_i	Merismopediaceae	carcass	2.6400068217776275e-7
CAR2_ita_i	Mesoaciditogaceae	carcass	1.8480047752443391e-6
CAR2_ita_i	Metamycoplasmataceae	carcass	5.887215212564109e-5
CAR2_ita_i	Methylacidiphilaceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Methylobacteriaceae	carcass	3.8174498642904494e-4
CAR2_ita_i	Methylococcaceae	carcass	0.1311381148608888
CAR2_ita_i	Methylocystaceae	carcass	3.5824892571522407e-4
CAR2_ita_i	Methylophilaceae	carcass	0.00183612474454634
CAR2_ita_i	Methylopilaceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Methylothermaceae	carcass	1.610404161284353e-5
CAR2_ita_i	Microbacteriaceae	carcass	0.042219517095232174
CAR2_ita_i	Microbulbiferaceae	carcass	7.286418828106252e-5
CAR2_ita_i	Micrococcaceae	carcass	0.09948232106231762
CAR2_ita_i	Microcoleaceae	carcass	3.960010232666441e-6
CAR2_ita_i	Microcystaceae	carcass	1.0032025922754986e-5
CAR2_ita_i	Micromonosporaceae	carcass	6.452176672424522e-4
CAR2_ita_i	Microscillaceae	carcass	0
CAR2_ita_i	Microvenatoraceae	carcass	2.112005457422102e-6
CAR2_ita_i	Miltoncostaeaceae	carcass	2.5608066171242987e-5
CAR2_ita_i	Minwuiaceae	carcass	0
CAR2_ita_i	Monoglobaceae	carcass	5.2800136435552546e-6
CAR2_ita_i	Moorellaceae	carcass	5.808015007910781e-6
CAR2_ita_i	Moraxellaceae	carcass	0.21912927823005496
CAR2_ita_i	Morganellaceae	carcass	4.0286504100326597e-4
CAR2_ita_i	Moritellaceae	carcass	1.821604707026563e-5
CAR2_ita_i	Mucispirillaceae	carcass	6.600017054444069e-6
CAR2_ita_i	Muribaculaceae	carcass	6.547216918008516e-5
CAR2_ita_i	Mycobacteriaceae	carcass	0.00344098489150496
CAR2_ita_i	Mycoplasmataceae	carcass	4.065610505537546e-5
CAR2_ita_i	Mycoplasmoidaceae	carcass	6.864017736621831e-6
CAR2_ita_i	Myxococcaceae	carcass	4.382411324150862e-5
CAR2_ita_i	Nakamurellaceae	carcass	2.5608066171242987e-5
CAR2_ita_i	Nannocystaceae	carcass	2.0064051845509968e-5
CAR2_ita_i	Natranaerobiaceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Natranaerofabaceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Natronincolaceae	carcass	3.062407913262048e-5
CAR2_ita_i	Nautiliaceae	carcass	5.808015007910781e-6
CAR2_ita_i	Neisseriaceae	carcass	0.005159365331800017
CAR2_ita_i	Nevskiaceae	carcass	3.3264085954398105e-5
CAR2_ita_i	Nitratiruptoraceae	carcass	7.128018418799594e-6
CAR2_ita_i	Nitrobacteraceae	carcass	9.823465383834553e-4
CAR2_ita_i	Nitrosomonadaceae	carcass	1.9720850958678877e-4
CAR2_ita_i	Nitrospinaceae	carcass	3.960010232666441e-6
CAR2_ita_i	Nitrospiraceae	carcass	4.6464120063286245e-5
CAR2_ita_i	Nocardiaceae	carcass	8.788582709697722e-4
CAR2_ita_i	Nocardioidaceae	carcass	0.0012991473569967705
CAR2_ita_i	Nocardiopsidaceae	carcass	7.101618350581818e-5
CAR2_ita_i	Nodosilineaceae	carcass	2.90400750395539e-6
CAR2_ita_i	Nostocaceae	carcass	6.098415758306319e-5
CAR2_ita_i	Novispirillaceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Oceanospirillaceae	carcass	2.259845839441649e-4
CAR2_ita_i	Oculatellaceae	carcass	1.8480047752443391e-6
CAR2_ita_i	Odoribacteraceae	carcass	2.1648055938576545e-5
CAR2_ita_i	Oleiphilaceae	carcass	2.6400068217776273e-6
CAR2_ita_i	Opitutaceae	carcass	1.7661645637692328e-4
CAR2_ita_i	Orbaceae	carcass	2.9568076403909426e-5
CAR2_ita_i	Ornithinimicrobiaceae	carcass	2.7112870059656236e-4
CAR2_ita_i	Oscillatoriaceae	carcass	1.3200034108888137e-5
CAR2_ita_i	Oscillospiraceae	carcass	8.70146248457906e-4
CAR2_ita_i	Owenweeksiaceae	carcass	1.2408032062354848e-5
CAR2_ita_i	Oxalobacteraceae	carcass	0.001961789069262955
CAR2_ita_i	Paenibacillaceae	carcass	3.973210266775329e-4
CAR2_ita_i	Paludibacteraceae	carcass	2.1120054574221018e-5
CAR2_ita_i	Parachlamydiaceae	carcass	1.1616030015821561e-5
CAR2_ita_i	Paracoccaceae	carcass	0.011117596727869945
CAR2_ita_i	Paraconexibacteraceae	carcass	4.488011597021967e-6
CAR2_ita_i	Parvibaculaceae	carcass	3.5376091411820206e-5
CAR2_ita_i	Parvicellaceae	carcass	5.016012961377492e-6
CAR2_ita_i	Parvularculaceae	carcass	1.4256036837599188e-5
CAR2_ita_i	Pasteurellaceae	carcass	7.814420192461777e-4
CAR2_ita_i	Pectobacteriaceae	carcass	1.34640347910659e-4
CAR2_ita_i	Peptoclostridiaceae	carcass	8.08898090192665e-4
CAR2_ita_i	Peptococcaceae	carcass	6.256816167612977e-5
CAR2_ita_i	Peptoniphilaceae	carcass	4.891932640753943e-4
CAR2_ita_i	Peptostreptococcaceae	carcass	8.516662007054626e-4
CAR2_ita_i	Persicobacteraceae	carcass	1.4256036837599188e-5
CAR2_ita_i	Petrotogaceae	carcass	1.927204979897668e-5
CAR2_ita_i	Phototrophicaceae	carcass	1.056002728711051e-6
CAR2_ita_i	Phreatobacteraceae	carcass	1.0084826059190536e-4
CAR2_ita_i	Phycisphaeraceae	carcass	3.6960095504886783e-6
CAR2_ita_i	Phyllobacteriaceae	carcass	8.205141202084867e-4
CAR2_ita_i	Pirellulaceae	carcass	5.3592138482085836e-5
CAR2_ita_i	Piscirickettsiaceae	carcass	2.019605218659885e-4
CAR2_ita_i	Planctomycetaceae	carcass	9.081623466915038e-5
CAR2_ita_i	Pleioneaceae	carcass	5.016012961377492e-6
CAR2_ita_i	Pleomorphomonadaceae	carcass	3.088807981479824e-5
CAR2_ita_i	Polyangiaceae	carcass	7.339218964541804e-5
CAR2_ita_i	Porphyromonadaceae	carcass	2.558166610302521e-4
CAR2_ita_i	Prevotellaceae	carcass	9.181943726142588e-4
CAR2_ita_i	Prochlorococcaceae	carcass	3.7752097551420074e-5
CAR2_ita_i	Prolixibacteraceae	carcass	8.50082196612396e-5
CAR2_ita_i	Promicromonosporaceae	carcass	1.2038431107305981e-4
CAR2_ita_i	Propionibacteriaceae	carcass	0.002138669526322056
CAR2_ita_i	Proteinivoraceae	carcass	8.712022511866171e-6
CAR2_ita_i	Pseudanabaenaceae	carcass	1.0032025922754984e-5
CAR2_ita_i	Pseudoalteromonadaceae	carcass	1.6632042977199053e-4
CAR2_ita_i	Pseudobdellovibrionaceae	carcass	7.339218964541804e-5
CAR2_ita_i	Pseudohongiellaceae	carcass	5.808015007910781e-6
CAR2_ita_i	Pseudomonadaceae	carcass	0.004118938643337454
CAR2_ita_i	Pseudonocardiaceae	carcass	6.518176842968962e-4
CAR2_ita_i	Psychromonadaceae	carcass	1.1088028651466036e-5
CAR2_ita_i	Reichenbachiellaceae	carcass	7.3920191009773565e-6
CAR2_ita_i	Rhizobiaceae	carcass	0.0024639183667650596
CAR2_ita_i	Rhodanobacteraceae	carcass	2.112005457422102e-4
CAR2_ita_i	Rhodocyclaceae	carcass	3.5032890524989117e-4
CAR2_ita_i	Rhodoligotrophaceae	carcass	7.65601978315512e-6
CAR2_ita_i	Rhodospirillaceae	carcass	1.367523533680811e-4
CAR2_ita_i	Rhodothermaceae	carcass	1.5048038884132477e-5
CAR2_ita_i	Rickettsiaceae	carcass	3.247208390786482e-5
CAR2_ita_i	Rikenellaceae	carcass	6.864017736621832e-5
CAR2_ita_i	Rivulariaceae	carcass	1.8480047752443391e-6
CAR2_ita_i	Roseiflexaceae	carcass	2.6400068217776273e-6
CAR2_ita_i	Roseivirgaceae	carcass	6.864017736621831e-6
CAR2_ita_i	Roseobacteraceae	carcass	0.0012658832710423723
CAR2_ita_i	Roseomonadaceae	carcass	1.3833635746114768e-4
CAR2_ita_i	Ruaniaceae	carcass	6.705617327315174e-5
CAR2_ita_i	Rubrobacteraceae	carcass	2.032805252768773e-5
CAR2_ita_i	Saccharospirillaceae	carcass	1.6632042977199052e-5
CAR2_ita_i	Salaquimonadaceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Salinibacteraceae	carcass	6.600017054444069e-6
CAR2_ita_i	Salinisphaeraceae	carcass	4.752012279199729e-6
CAR2_ita_i	Salinivirgaceae	carcass	4.488011597021967e-6
CAR2_ita_i	Sandaracinaceae	carcass	2.2704058667287596e-5
CAR2_ita_i	Sanguibacteraceae	carcass	4.118410641973099e-5
CAR2_ita_i	Sanyastnellaceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Saprospiraceae	carcass	1.9536050481154444e-5
CAR2_ita_i	Scytonemataceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Sedimenticolaceae	carcass	3.933610164448665e-5
CAR2_ita_i	Sedimentisphaeraceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Segniliparaceae	carcass	3.168008186133153e-6
CAR2_ita_i	Selenomonadaceae	carcass	6.784817531968503e-5
CAR2_ita_i	Shewanellaceae	carcass	7.040898193680932e-4
CAR2_ita_i	Silvanigrellaceae	carcass	5.2800136435552546e-6
CAR2_ita_i	Simkaniaceae	carcass	1.056002728711051e-6
CAR2_ita_i	Sirenicapillariaceae	carcass	0
CAR2_ita_i	Sneathiellaceae	carcass	2.90400750395539e-6
CAR2_ita_i	Sphaerobacteraceae	carcass	8.184021147510644e-6
CAR2_ita_i	Sphaerochaetaceae	carcass	2.191205662075431e-5
CAR2_ita_i	Sphaerotilaceae	carcass	0.0017276204641712793
CAR2_ita_i	Sphingobacteriaceae	carcass	0.0010208906379814086
CAR2_ita_i	Sphingomonadaceae	carcass	0.0300599096748066
CAR2_ita_i	Sphingosinicellaceae	carcass	1.4863238406608042e-4
CAR2_ita_i	Spirochaetaceae	carcass	2.2704058667287596e-5
CAR2_ita_i	Spiroplasmataceae	carcass	4.303211119497533e-5
CAR2_ita_i	Spirosomataceae	carcass	6.151215894741872e-5
CAR2_ita_i	Spongiibacteraceae	carcass	3.432008868310916e-5
CAR2_ita_i	Sporichthyaceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Sporolactobacillaceae	carcass	4.488011597021967e-6
CAR2_ita_i	Sporomusaceae	carcass	3.3000085272220345e-5
CAR2_ita_i	Staphylococcaceae	carcass	0.011944182863768521
CAR2_ita_i	Stappiaceae	carcass	1.1774430425128218e-4
CAR2_ita_i	Stellaceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Steroidobacteraceae	carcass	4.752012279199729e-6
CAR2_ita_i	Sterolibacteriaceae	carcass	4.569851808497073e-4
CAR2_ita_i	Streptococcaceae	carcass	0.14146344554154328
CAR2_ita_i	Streptomycetaceae	carcass	0.002573742650551009
CAR2_ita_i	Streptosporangiaceae	carcass	1.5180039225221357e-4
CAR2_ita_i	Succinivibrionaceae	carcass	1.0560027287110509e-5
CAR2_ita_i	Sulfuricellaceae	carcass	2.1648055938576545e-4
CAR2_ita_i	Sulfurimonadaceae	carcass	3.3528086636575865e-5
CAR2_ita_i	Sulfurospirillaceae	carcass	1.742404502373234e-5
CAR2_ita_i	Sulfurovaceae	carcass	7.920020465332883e-6
CAR2_ita_i	Sutterellaceae	carcass	2.69280695821318e-5
CAR2_ita_i	Symbiobacteriaceae	carcass	4.752012279199729e-6
CAR2_ita_i	Synechococcaceae	carcass	6.072015690088543e-5
CAR2_ita_i	Synergistaceae	carcass	7.392019100977357e-5
CAR2_ita_i	Syntrophaceae	carcass	7.920020465332882e-7
CAR2_ita_i	Syntrophobacteraceae	carcass	3.4320088683109156e-6
CAR2_ita_i	Syntrophomonadaceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Syntrophotaleaceae	carcass	7.128018418799594e-6
CAR2_ita_i	Tannerellaceae	carcass	1.182723056156377e-4
CAR2_ita_i	Temperatibacteraceae	carcass	8.71202251186617e-6
CAR2_ita_i	Tenuifilaceae	carcass	8.976023194043933e-6
CAR2_ita_i	Tepidanaerobacteraceae	carcass	6.072015690088543e-6
CAR2_ita_i	Tepidiformaceae	carcass	5.80801500791078e-6
CAR2_ita_i	Tepidimicrobiaceae	carcass	6.86401773662183e-5
CAR2_ita_i	Tepidisphaeraceae	carcass	3.4320088683109156e-6
CAR2_ita_i	Terasakiellaceae	carcass	6.072015690088543e-6
CAR2_ita_i	Thalassobaculaceae	carcass	1.3728035473243664e-5
CAR2_ita_i	Thalassospiraceae	carcass	2.8512073675198376e-5
CAR2_ita_i	Thermaceae	carcass	5.712974762326785e-4
CAR2_ita_i	Thermincolaceae	carcass	3.168008186133153e-6
CAR2_ita_i	Thermoactinomycetaceae	carcass	1.1880030697999323e-5
CAR2_ita_i	Thermoanaerobacteraceae	carcass	1.3200034108888138e-4
CAR2_ita_i	Thermoanaerobacterales Family IV. Incertae Sedis	carcass	1.3200034108888136e-6
CAR2_ita_i	Thermodesulfatatoraceae	carcass	2.6400068217776275e-7
CAR2_ita_i	Thermodesulfobacteriaceae	carcass	3.1416081179153764e-5
CAR2_ita_i	Thermodesulfobiaceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Thermodesulfovibrionaceae	carcass	3.4320088683109156e-6
CAR2_ita_i	Thermoflexaceae	carcass	4.224010914844204e-6
CAR2_ita_i	Thermoguttaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Thermohalobacteraceae	carcass	6.072015690088543e-6
CAR2_ita_i	Thermoleophilaceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Thermomicrobiaceae	carcass	2.6400068217776275e-7
CAR2_ita_i	Thermomonosporaceae	carcass	1.1378429401861575e-4
CAR2_ita_i	Thermosediminibacteraceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Thermospiraceae	carcass	1.056002728711051e-6
CAR2_ita_i	Thermosulfidibacteraceae	carcass	0
CAR2_ita_i	Thermosynechococcaceae	carcass	5.544014325733018e-6
CAR2_ita_i	Thermotaleaceae	carcass	1.8744048434621154e-5
CAR2_ita_i	Thermotogaceae	carcass	1.5840040930665763e-6
CAR2_ita_i	Thermotomaculaceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Thioalkalibacteraceae	carcass	1.4520037519776951e-5
CAR2_ita_i	Thiobacillaceae	carcass	4.118410641973099e-5
CAR2_ita_i	Thiohalobacteraceae	carcass	1.0824027969288273e-5
CAR2_ita_i	Thiohalomonadaceae	carcass	9.768025240577222e-6
CAR2_ita_i	Thiotrichaceae	carcass	1.0375226809586076e-4
CAR2_ita_i	Tichowtungiaceae	carcass	1.5840040930665765e-6
CAR2_ita_i	Tissierellaceae	carcass	4.9104126885063874e-5
CAR2_ita_i	Tolypothrichaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Treponemataceae	carcass	1.5048038884132476e-4
CAR2_ita_i	Trichocoleusaceae	carcass	3.168008186133153e-6
CAR2_ita_i	Tropherymataceae	carcass	2.6400068217776275e-7
CAR2_ita_i	Trueperaceae	carcass	1.3200034108888136e-6
CAR2_ita_i	Tsukamurellaceae	carcass	2.2862459076594254e-4
CAR2_ita_i	Turicibacteraceae	carcass	7.265298773532031e-4
CAR2_ita_i	Unknown	carcass	0.0024198302528413733
CAR2_ita_i	Usitatibacteraceae	carcass	1.3992036155421426e-5
CAR2_ita_i	Vallitaleaceae	carcass	1.848004775244339e-5
CAR2_ita_i	Veillonellaceae	carcass	6.045615621870767e-5
CAR2_ita_i	Verrucomicrobiaceae	carcass	6.758417463750726e-5
CAR2_ita_i	Vibrionaceae	carcass	5.961135403573883e-4
CAR2_ita_i	Vicinamibacteraceae	carcass	1.2144031380177087e-5
CAR2_ita_i	Vulcanimicrobiaceae	carcass	2.9040075039553903e-6
CAR2_ita_i	Vulgatibacteraceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Waddliaceae	carcass	2.3760061395998646e-6
CAR2_ita_i	Weeksellaceae	carcass	0.05156329323954973
CAR2_ita_i	Wenzhouxiangellaceae	carcass	6.336016372266306e-6
CAR2_ita_i	Woeseiaceae	carcass	7.65601978315512e-6
CAR2_ita_i	Xanthobacteraceae	carcass	1.488963847482582e-4
CAR2_ita_i	Yersiniaceae	carcass	2.1225654847092126e-4
CAR2_ita_i	Zhaonellaceae	carcass	2.6400068217776273e-6
CAR2_ita_i	Zoogloeaceae	carcass	4.543451740279297e-4
CAR2_ita_i	Zooshikellaceae	carcass	1.2144031380177087e-5
CAR2_ita_i	Zymomonadaceae	carcass	1.0296026604932747e-5
CAR3_ita_i	Abyssicoccaceae	carcass	2.2694129364942613e-5
CAR3_ita_i	Acanthopleuribacteraceae	carcass	5.0431398588761366e-06
CAR3_ita_i	Acaryochloridaceae	carcass	2.521569929438068e-6
CAR3_ita_i	Acetobacteraceae	carcass	1.185137866835892e-4
CAR3_ita_i	Acetomicrobiaceae	carcass	8.405233098126894e-7
CAR3_ita_i	Acholeplasmataceae	carcass	6.38797715457644e-5
CAR3_ita_i	Acidaminococcaceae	carcass	2.471138530849307e-4
CAR3_ita_i	Acidiferrobacteraceae	carcass	2.0172559435504546e-5
CAR3_ita_i	Acidilutibacteraceae	carcass	4.118564218082178e-5
CAR3_ita_i	Acidimicrobiaceae	carcass	0
CAR3_ita_i	Acidithiobacillaceae	carcass	3.109936246306951e-5
CAR3_ita_i	Acidobacteriaceae	carcass	3.614250232194564e-5
CAR3_ita_i	Acidocellaceae	carcass	9.245756407939584e-6
CAR3_ita_i	Acidothermaceae	carcass	8.405233098126894e-7
CAR3_ita_i	Actinomycetaceae	carcass	0.003212480090104099
CAR3_ita_i	Actinopolymorphaceae	carcass	5.0431398588761366e-06
CAR3_ita_i	Actinopolysporaceae	carcass	6.724186478501515e-6
CAR3_ita_i	Acutalibacteraceae	carcass	3.95045955611964e-5
CAR3_ita_i	Aerococcaceae	carcass	0.021422417597196014
CAR3_ita_i	Aeromonadaceae	carcass	0.015149592136063914
CAR3_ita_i	Ahrensiaceae	carcass	1.176732633737765e-5
CAR3_ita_i	Akkermansiaceae	carcass	1.5129419576628409e-5
CAR3_ita_i	Alcaligenaceae	carcass	7.438631291842301e-4
CAR3_ita_i	Alcanivoracaceae	carcass	3.782354894157102e-5
CAR3_ita_i	Alicyclobacillaceae	carcass	5.6315061757450186e-5
CAR3_ita_i	Alteromonadaceae	carcass	2.832563554068763e-4
CAR3_ita_i	Aminithiophilaceae	carcass	4.202616549063447e-6
CAR3_ita_i	Aminobacteriaceae	carcass	7.5647097883142044e-6
CAR3_ita_i	Amoebophilaceae	carcass	1.0086279717752273e-5
CAR3_ita_i	Amorphaceae	carcass	1.5969942886441097e-5
CAR3_ita_i	Anaerohalosphaeraceae	carcass	2.5215699294380683e-6
CAR3_ita_i	Anaerolineaceae	carcass	1.0926803027564963e-5
CAR3_ita_i	Anaeromyxobacteraceae	carcass	4.538825872988523e-5
CAR3_ita_i	Anaerotignaceae	carcass	9.834122724808466e-5
